,NMF1,NMF2,NMF3,NMF4,NMF5,Class
C28 H18 O15,2.4256377054600782e-06,0.1726260251320838,0.4901955114753796,0.796316878982724,1.569924118536804e-06,condHC
C23 H12 O12,2.4256377054600782e-06,0.1858233655887235,0.4924941748898057,0.7572968164053908,1.569924118536804e-06,condHC
C25 H14 O13,2.4256377054600782e-06,0.1874072151432598,0.491633891307246,0.7564076089462803,1.569924118536804e-06,condHC
C27 H14 O15,2.4256377054600782e-06,0.2385383589467737,0.4549462766226547,0.7655648702333333,1.569924118536804e-06,condHC
C15 H8 O8,2.4256377054600782e-06,0.2711171304784838,0.4701717051258106,0.7647918811092629,1.569924118536804e-06,condHC
C18 H10 O14,2.4256377054600782e-06,0.1480567155670978,0.6959646455663459,0.8418003804490843,1.569924118536804e-06,condHC
C11 H8 O9,2.4256377054600782e-06,0.2394035877775271,0.6711319216038645,0.8236069444571068,1.569924118536804e-06,condHC
C12 H6 O9,2.4256377054600782e-06,0.2400352277189417,0.6697891951245665,0.8215848516437105,1.569924118536804e-06,condHC
C12 H8 O10,2.4256377054600782e-06,0.1856172305736626,0.5908128952014711,0.8672107714658053,1.569924118536804e-06,condHC
C18 H8 O12,2.4256377054600782e-06,0.1878252892477534,0.5932057801511299,0.8665512567556886,1.569924118536804e-06,condHC
C14 H8 O11,2.4256377054600782e-06,0.1870295285597412,0.5923272408975395,0.8630373560072089,1.569924118536804e-06,condHC
C15 H8 O11,2.4256377054600782e-06,0.230295810173269,0.5665943015579127,0.8380389957213419,1.569924118536804e-06,condHC
C16 H8 O11,2.4256377054600782e-06,0.2470635199505918,0.5662549608493413,0.8353444652146486,1.569924118536804e-06,condHC
C13 H10 O11,2.4256377054600782e-06,0.1240418658126925,0.5599331293576962,0.7586679803262628,1.569924118536804e-06,condHC
C16 H10 O13,2.4256377054600782e-06,0.1246038367783426,0.5598618168998355,0.7619367869622324,1.569924118536804e-06,condHC
C22 H10 O13,2.4256377054600782e-06,0.1451165502317131,0.615706550946129,0.7589801677350109,1.569924118536804e-06,condHC
C25 H12 O16,2.4256377054600782e-06,0.1446208441220833,0.6150724149572093,0.7598718535744573,1.569924118536804e-06,condHC
C22 H10 O14,2.4256377054600782e-06,0.1442537012722852,0.6193578044703882,0.7621616114641377,1.569924118536804e-06,condHC
C17 H8 O9,2.4256377054600782e-06,0.2105514336585864,0.5949296086779585,0.6706463111388768,1.569924118536804e-06,condHC
C17 H10 O8,2.4256377054600782e-06,0.2048144174332061,0.604379762184686,0.7420462800352037,1.569924118536804e-06,condHC
C10 H6 O9,2.4256377054600782e-06,0.2557634056846349,0.6082643223892641,0.7226864120408214,1.569924118536804e-06,condHC
C21 H10 O14,2.4256377054600782e-06,0.2376998208248099,0.644479914625505,0.7216086706490108,1.569924118536804e-06,condHC
C21 H10 O12,2.4256377054600782e-06,0.2504028308780291,0.5622246336854437,0.7437546807089336,1.569924118536804e-06,condHC
C10 H6 O5,0.0956831785423778,0.2552182846096352,0.6613713819169107,0.7328982684176187,1.569924118536804e-06,condHC
C30 H22 O20,2.4256377054600782e-06,0.2354149836859318,0.3851626417220753,0.56428675179136,1.569924118536804e-06,condHC
C29 H22 O16,2.4256377054600782e-06,0.2002905933346572,0.456583440427967,0.567065104661559,1.569924118536804e-06,condHC
C26 H14 O14,2.4256377054600782e-06,0.1945972984584378,0.5049859459173955,0.5681534676833809,1.569924118536804e-06,condHC
C25 H12 O14,2.4256377054600782e-06,0.1365718180497796,0.521778259858301,0.5893869026981684,1.569924118536804e-06,condHC
C24 H12 O13,2.4256377054600782e-06,0.1370136607425744,0.5188836820232788,0.5882907947377967,1.569924118536804e-06,condHC
C28 H14 O16,2.4256377054600782e-06,0.1086653063041004,0.4904773408542985,0.592542588974518,1.569924118536804e-06,condHC
C14 H10 O5,2.4256377054600782e-06,0.0515752508886459,0.539860999173046,0.5873154193052197,1.569924118536804e-06,condHC
C28 H16 O15,2.4256377054600782e-06,0.0551473975815848,0.504138827099784,0.5900369464548584,1.569924118536804e-06,condHC
C26 H12 O14,2.4256377054600782e-06,0.0531264751185557,0.5025637087123539,0.5973686593405154,1.569924118536804e-06,condHC
C11 H6 O9,2.4256377054600782e-06,0.0575907572465374,0.5108673742601879,0.5696881161928431,1.569924118536804e-06,condHC
C17 H8 O8,2.4256377054600782e-06,0.0559218498858304,0.5053745252332351,0.5529632533202994,1.569924118536804e-06,condHC
C23 H10 O14,2.4256377054600782e-06,0.0838987485853321,0.5411323734217793,0.5280893873895228,1.569924118536804e-06,condHC
C22 H10 O12,2.4256377054600782e-06,0.0844842170147022,0.546028989846506,0.5256476959338896,1.569924118536804e-06,condHC
C19 H15 O9 N1,0.0982031568798928,2.3634394908793333e-06,0.6129292628145265,0.5313639474084152,1.569924118536804e-06,condHC
C24 H12 O12,2.4256377054600782e-06,2.3634394908793333e-06,0.6033832173190079,0.5139304447869527,1.569924118536804e-06,condHC
C26 H14 O13,2.4256377054600782e-06,2.3634394908793333e-06,0.5192282727287479,0.5275894184135339,1.569924118536804e-06,condHC
C29 H16 O15,2.4256377054600782e-06,2.3634394908793333e-06,0.517960637114169,0.5286314003176399,1.569924118536804e-06,condHC
C23 H14 O10,2.4256377054600782e-06,2.3634394908793333e-06,0.5195042952929164,0.5292471450607518,1.569924118536804e-06,condHC
C22 H12 O10,2.4256377054600782e-06,2.3634394908793333e-06,0.5182228187774253,0.530186008640165,1.569924118536804e-06,condHC
C24 H14 O11,2.4256377054600782e-06,2.3634394908793333e-06,0.5184012391265406,0.5304445125605644,1.569924118536804e-06,condHC
C25 H12 O13,2.4256377054600782e-06,2.3634394908793333e-06,0.5183315573495343,0.5318509934012239,1.569924118536804e-06,condHC
C25 H16 O12,0.083665287054977,2.3634394908793333e-06,0.5108533742684607,0.5585277039992472,1.569924118536804e-06,condHC
C16 H8 O7,0.0830216216086243,0.0561700292943081,0.4999041080112089,0.5264954347791644,1.569924118536804e-06,condHC
C14 H6 O9,2.4256377054600782e-06,2.3634394908793333e-06,0.5400504763338094,0.4401502571186828,1.569924118536804e-06,condHC
C13 H6 O7,2.4256377054600782e-06,2.3634394908793333e-06,0.5414046971244971,0.4403586623508623,1.569924118536804e-06,condHC
C14 H6 O8,2.4256377054600782e-06,2.3634394908793333e-06,0.5414171062080736,0.4431463976609046,1.569924118536804e-06,condHC
C16 H12 O6,2.4256377054600782e-06,0.0564217132390414,0.5574021138078419,0.4365478870435675,0.0398405644100773,condHC
C23 H12 O17,2.4256377054600782e-06,0.0982164762287607,0.511163760448687,0.4441684640087395,1.569924118536804e-06,condHC
C26 H12 O16,2.4256377054600782e-06,0.110018479048135,0.5122903620556951,0.4359103237021408,1.569924118536804e-06,condHC
C15 H8 O7,2.4256377054600782e-06,2.3634394908793333e-06,0.5932088824220241,0.7055606268921438,1.569924118536804e-06,condHC
C23 H12 O11,2.4256377054600782e-06,2.3634394908793333e-06,0.5928577292204328,0.7053359794174053,1.569924118536804e-06,condHC
C20 H10 O10,2.4256377054600782e-06,2.3634394908793333e-06,0.5906560316577995,0.7047532502409118,1.569924118536804e-06,condHC
C20 H14 O8,2.4256377054600782e-06,2.3634394908793333e-06,0.493371003917134,0.6831684605567098,1.569924118536804e-06,condHC
C21 H14 O9,2.4256377054600782e-06,2.3634394908793333e-06,0.4950005313633224,0.6833924884363641,1.569924118536804e-06,condHC
C19 H12 O8,2.4256377054600782e-06,2.3634394908793333e-06,0.4959817239653449,0.6842444316768518,1.569924118536804e-06,condHC
C24 H16 O11,2.4256377054600782e-06,2.3634394908793333e-06,0.4984285407013168,0.6816990465582334,1.569924118536804e-06,condHC
C13 H6 O8,2.4256377054600782e-06,2.3634394908793333e-06,0.5396164368175601,0.61114703779114,1.569924118536804e-06,condHC
C13 H6 O10,2.4256377054600782e-06,2.3634394908793333e-06,0.5403305159410587,0.61091150314564,1.569924118536804e-06,condHC
C17 H10 O7,2.4256377054600782e-06,2.3634394908793333e-06,0.5411384586454563,0.609797028616707,1.569924118536804e-06,condHC
C27 H16 O14,2.4256377054600782e-06,0.1284118116488294,0.4703608243322402,0.7762709422031969,1.569924118536804e-06,condHC
C16 H8 O12,2.4256377054600782e-06,0.1105468104823912,0.4663757585052336,0.7719535151443643,1.569924118536804e-06,condHC
C26 H12 O15,2.4256377054600782e-06,0.1049469130036329,0.4818153630181945,0.7674883589147916,1.569924118536804e-06,condHC
C23 H14 O11,2.4256377054600782e-06,0.0938523244253444,0.4787728704978493,0.7675015474387222,1.569924118536804e-06,condHC
C28 H14 O17,2.4256377054600782e-06,0.0526259942037982,0.487120445110646,0.7869832101239004,1.569924118536804e-06,condHC
C27 H14 O14,2.4256377054600782e-06,0.0537194948695999,0.485734207293423,0.7870252540760284,1.569924118536804e-06,condHC
C29 H16 O16,2.4256377054600782e-06,0.05324184364876,0.4844315716995258,0.7900099321091963,1.569924118536804e-06,condHC
C22 H14 O10,2.4256377054600782e-06,0.0537585819967494,0.4847170999398955,0.7282586961719025,1.569924118536804e-06,condHC
C26 H16 O13,2.4256377054600782e-06,0.0540805976662238,0.486850070270413,0.7264277926987093,1.569924118536804e-06,condHC
C21 H10 O11,2.4256377054600782e-06,0.0847885895030844,0.5243377128913514,0.7068003038848346,1.569924118536804e-06,condHC
C13 H6 O9,2.4256377054600782e-06,0.0862214327074412,0.5230675318237312,0.7071871967579952,1.569924118536804e-06,condHC
C21 H12 O10,2.4256377054600782e-06,0.0842161250119696,0.5246706899673196,0.722031500037043,1.569924118536804e-06,condHC
C18 H10 O8,2.4256377054600782e-06,0.0844322012616812,0.5263835412279074,0.7219252837369302,1.569924118536804e-06,condHC
C24 H14 O12,2.4256377054600782e-06,0.075548432811553,0.5294719314484041,0.7639977372387533,1.569924118536804e-06,condHC
C20 H12 O9,2.4256377054600782e-06,0.1338695293887799,0.5003680963733976,0.7388866991611833,1.569924118536804e-06,condHC
C22 H12 O11,2.4256377054600782e-06,0.1333108320014087,0.5027972938015991,0.7369123151692544,1.569924118536804e-06,condHC
C18 H8 O10,2.4256377054600782e-06,0.1446365191395477,0.5043970314926632,0.7199273993886013,1.569924118536804e-06,condHC
C27 H14 O17,2.4256377054600782e-06,0.1763045631190878,0.5052837639232304,0.6972431382278571,1.569924118536804e-06,condHC
C12 H8 O5,0.0835087883244996,0.0851823527701139,0.5276433018471398,0.7191005940058071,1.569924118536804e-06,condHC
C13 H8 O6,0.082847214409009,0.0840054260664554,0.5267670694103681,0.7222937215279462,1.569924118536804e-06,condHC
C25 H18 O12,0.0832152772817118,0.0539274775484746,0.4849316339040345,0.7371177551963891,1.569924118536804e-06,condHC
C26 H20 O12,0.0829541517642321,2.3634394908793333e-06,0.497267893659881,0.7350348978079699,1.569924118536804e-06,condHC
C23 H16 O10,0.0839811210671624,2.3634394908793333e-06,0.493861480900034,0.7350545920802826,1.569924118536804e-06,condHC
C27 H20 O13,0.1232924712996118,2.3634394908793333e-06,0.4820076640409258,0.75890085956426,1.569924118536804e-06,condHC
C20 H8 O12,2.4256377054600782e-06,0.0894796372184401,0.6587047812199021,0.5208325569954454,1.569924118536804e-06,condHC
C19 H8 O10,2.4256377054600782e-06,0.0900214144236028,0.6598804225706594,0.5209590429061629,1.569924118536804e-06,condHC
C22 H10 O15,2.4256377054600782e-06,0.0813248374136177,0.6610917002639953,0.5915972639035145,1.569924118536804e-06,condHC
C19 H8 O11,2.4256377054600782e-06,0.1455869614220649,0.6305572410343576,0.5860070115149976,1.569924118536804e-06,condHC
C21 H10 O15,2.4256377054600782e-06,0.1502146262352837,0.6304462751908374,0.5763542954447104,1.569924118536804e-06,condHC
C16 H8 O8,2.4256377054600782e-06,0.1511876120246603,0.6193411794802122,0.7033089298433371,1.569924118536804e-06,condHC
C18 H8 O13,2.4256377054600782e-06,0.1287625363989771,0.629701610858139,0.6888788701347291,1.569924118536804e-06,condHC
C14 H8 O7,2.4256377054600782e-06,0.0867371719111399,0.6592584968017974,0.7048688047240762,1.569924118536804e-06,condHC
C16 H10 O7,2.4256377054600782e-06,0.086027397882031,0.6549440732148658,0.7049271351755547,1.569924118536804e-06,condHC
C19 H8 O12,2.4256377054600782e-06,0.0924665765649391,0.6446111247752444,0.6885617259653092,1.569924118536804e-06,condHC
C17 H12 O7,2.4256377054600782e-06,0.0805344841547564,0.6370548281039652,0.7026875644876777,0.0404703500880945,condHC
C15 H10 O6,2.4256377054600782e-06,0.1030300120049948,0.7445726168434537,0.6827397450153797,1.569924118536804e-06,condHC
C19 H10 O9,2.4256377054600782e-06,2.3634394908793333e-06,0.7170951671710376,0.6916059293833321,1.569924118536804e-06,condHC
C17 H13 O9 N1,0.0935685014223081,2.3634394908793333e-06,0.942188625070358,0.7099911743105964,1.569924118536804e-06,condHC
C18 H13 O10 N1,0.0935483199551642,2.3634394908793333e-06,0.9402357057698102,0.7131993048851266,1.569924118536804e-06,condHC
C19 H13 O10 N1,0.0950110473964792,2.3634394908793333e-06,0.8264429775564224,0.7169660446846664,1.569924118536804e-06,condHC
C17 H13 O10 N1,2.4256377054600782e-06,0.1062691976286921,0.8627731151795228,0.6835197709693326,1.569924118536804e-06,condHC
C19 H15 O10 N1,0.1473767448985408,0.1519205822679543,0.8250337511164197,0.7226994235375852,1.569924118536804e-06,condHC
C19 H13 O11 N1,2.4256377054600782e-06,0.1081141803217055,0.8741842220729596,0.5191053029284454,1.569924118536804e-06,condHC
C19 H15 O11 N1,2.4256377054600782e-06,0.2420538205189011,0.7928658269429204,0.522803887268746,1.569924118536804e-06,condHC
C20 H15 O11 N1,0.1275021387471044,0.1460735898790439,0.786049262789072,0.5351643223696574,1.569924118536804e-06,condHC
C20 H15 O12 N1,2.4256377054600782e-06,0.2763036232205391,0.7360230764409094,0.2733666566321767,1.569924118536804e-06,condHC
C20 H15 O13 N1,2.4256377054600782e-06,0.1845458064779414,0.757840949912166,0.2699145162365334,1.569924118536804e-06,condHC
C21 H15 O13 N1,2.4256377054600782e-06,0.1755909230542814,0.7682718187484707,0.2484484011393114,1.569924118536804e-06,condHC
C19 H15 O12 N1,2.4256377054600782e-06,0.2285551903607861,0.8118765429820428,0.318368422920734,1.569924118536804e-06,condHC
C17 H13 O11 N1,2.4256377054600782e-06,0.1962362164279485,0.852507541700089,0.3313242003837772,1.569924118536804e-06,condHC
C16 H11 O9 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.9919202547743948,0.2876347586115086,1.569924118536804e-06,condHC
C17 H11 O9 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.8812174679169508,0.3053778153626122,1.569924118536804e-06,condHC
C20 H13 O12 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.8838788186170617,0.1933890133930788,1.569924118536804e-06,condHC
C15 H11 O9 N1,2.4256377054600782e-06,0.0991124023871173,0.8802485253076896,0.2615582807511015,1.569924118536804e-06,condHC
C18 H13 O11 N1,2.4256377054600782e-06,0.1159939141970631,0.8897569060527374,0.2998078989698877,1.569924118536804e-06,condHC
C19 H13 O12 N1,2.4256377054600782e-06,0.0976736245669236,0.8953027323211127,0.380803359904816,1.569924118536804e-06,condHC
C21 H15 O12 N1,2.4256377054600782e-06,0.0970509317366947,0.88916572458389,0.3598353107415393,1.569924118536804e-06,condHC
C22 H17 O13 N1,2.4256377054600782e-06,0.1413411404359458,0.8576242204947788,0.3585654063601081,1.569924118536804e-06,condHC
C22 H17 O14 N1,2.4256377054600782e-06,0.0632640591952926,0.7754889735746975,0.3597677084921968,1.569924118536804e-06,condHC
C18 H13 O9 N1,0.0965017270777355,2.3634394908793333e-06,0.8097472715129759,0.373283865451918,1.569924118536804e-06,condHC
C21 H15 O11 N1,0.1239362369332044,0.0713302765743863,0.7329068055550695,0.3578054287328014,1.569924118536804e-06,condHC
C10 H4 O8,2.4256377054600782e-06,2.3634394908793333e-06,0.662945068487005,0.282350785350046,1.569924118536804e-06,condHC
C18 H8 O9,2.4256377054600782e-06,2.3634394908793333e-06,0.6230244500310068,0.336483590776566,1.569924118536804e-06,condHC
C17 H13 O8 N1,0.0994368187205067,2.3634394908793333e-06,0.6241567391346542,0.380639078693975,1.569924118536804e-06,condHC
C25 H12 O17,2.4256377054600782e-06,0.0618412425796214,0.6455048174289715,0.4020095769926997,1.569924118536804e-06,condHC
C20 H10 O15,2.4256377054600782e-06,0.0900340166958115,0.5903732875066937,0.3453445085863044,1.569924118536804e-06,condHC
C19 H8 O13,2.4256377054600782e-06,0.0851760767381375,0.5681566131347286,0.3225964291319092,1.569924118536804e-06,condHC
C28 H14 O15,2.4256377054600782e-06,2.3634394908793333e-06,0.547305972046471,0.3553405467183102,1.569924118536804e-06,condHC
C18 H12 O7,2.4256377054600782e-06,2.3634394908793333e-06,0.5471888016611627,0.3545281911780105,1.569924118536804e-06,condHC
C26 H16 O12,2.4256377054600782e-06,2.3634394908793333e-06,0.54931902767512,0.3530939392005506,1.569924118536804e-06,condHC
C21 H10 O10,2.4256377054600782e-06,2.3634394908793333e-06,0.549307931090768,0.35194788745073,1.569924118536804e-06,condHC
C26 H14 O12,2.4256377054600782e-06,2.3634394908793333e-06,0.5509223846822272,0.3553658837315662,1.569924118536804e-06,condHC
C21 H12 O9,2.4256377054600782e-06,2.3634394908793333e-06,0.5513516117013204,0.3563581210017861,1.569924118536804e-06,condHC
C23 H12 O10,2.4256377054600782e-06,2.3634394908793333e-06,0.5514473445992963,0.3578528720135185,1.569924118536804e-06,condHC
C15 H6 O10,2.4256377054600782e-06,2.3634394908793333e-06,0.5473334549847766,0.282127155781517,1.569924118536804e-06,condHC
C28 H14 O14,2.4256377054600782e-06,2.3634394908793333e-06,0.5216029417800798,0.259618903881418,1.569924118536804e-06,condHC
C20 H15 O10 N1,2.4256377054600782e-06,2.3634394908793333e-06,0.5049783493309754,0.2633485564895017,1.569924118536804e-06,condHC
C13 H6 O11,2.4256377054600782e-06,2.3634394908793333e-06,0.5056602523371236,0.2149072629909394,1.569924118536804e-06,condHC
C29 H14 O16,2.4256377054600782e-06,0.0576732192858827,0.5484989145233687,0.230628802266939,1.569924118536804e-06,condHC
C27 H12 O16,2.4256377054600782e-06,0.057518055692122,0.5457707854536268,0.2302200907954636,1.569924118536804e-06,condHC
C27 H12 O17,2.4256377054600782e-06,0.0569216117380314,0.5460289500738023,0.2294322092609815,1.569924118536804e-06,condHC
C24 H12 O17,2.4256377054600782e-06,0.0655073690857888,0.510433255198531,0.2584745117612866,1.569924118536804e-06,condHC
C27 H12 O15,2.4256377054600782e-06,0.1138738806370616,0.5561451372778734,0.1523425650935531,1.569924118536804e-06,condHC
C19 H13 O9 N1,0.0927732151117223,2.3634394908793333e-06,0.6388617815816745,0.1491181258912764,1.569924118536804e-06,condHC
C19 H10 O8,2.4256377054600782e-06,2.3634394908793333e-06,0.6204749004011952,0.1019987053118152,1.569924118536804e-06,condHC
C29 H14 O15,2.4256377054600782e-06,2.3634394908793333e-06,0.6186329071714639,0.1029475598619577,1.569924118536804e-06,condHC
C24 H10 O15,2.4256377054600782e-06,2.3634394908793333e-06,0.6184909186190026,0.1015624661158938,1.569924118536804e-06,condHC
